numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2014,6,2014-06-05 00:00:00+00:00,ÂNGELO AGNOLIN,PDT,TO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***18300***,Mauro Boaventura de Souza,68200.00,29000.00,39200.00
2014,5,2014-06-04 00:00:00+00:00,NEWTON CARDOSO,PMDB,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,09232417000154,Ave Eventos Comerciais,2000.00,0.00,2000.00
2014,6,2014-06-03 00:00:00+00:00,ANÍBAL GOMES,DEM,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,21600.00,0.00,21600.00
2014,6,2014-06-03 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,6000.00,0.00,6000.00
2014,6,2014-06-03 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4620.00,0.00,4620.00
2014,5,2014-06-03 00:00:00+00:00,SANDES JÚNIOR,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,5900.00,0.00,5900.00
2014,5,2014-06-03 00:00:00+00:00,SIBÁ MACHADO,PT,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05011693000131,ORTIZ TÁXI AÉREO LTDA,17500.00,0.00,17500.00
2014,6,2014-06-02 00:00:00+00:00,GLADSON CAMELI,PP,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05011693000131,ORTIZ TÁXI AÉREO LTDA,5000.00,0.00,5000.00
2014,6,2014-06-02 00:00:00+00:00,HERMES PARCIANELLO,MDB,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07575651000159,GOL LINHAS AÉREAS INTELIGENTES,814.85,0.00,814.85
2014,5,2014-06-02 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4500.00,0.00,4500.00
2014,5,2014-05-31 00:00:00+00:00,JOÃO MAGALHÃES,PMDB,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10389202000120,ABELHAS AIR SERVIÇOS EM AVIAÇÃO LTDA-ME,5010.00,0.00,5010.00
2014,5,2014-05-30 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,6000.00,0.00,6000.00
2014,5,2014-05-30 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,11450.00,0.00,11450.00
2014,5,2014-05-30 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,16000.00,0.00,16000.00
2014,5,2014-05-30 00:00:00+00:00,GIOVANNI QUEIROZ,PDT,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04756482000165,JUTA - JUNQUEIRA TÁXI AÉREO LTDA,11000.00,0.00,11000.00
2014,5,2014-05-30 00:00:00+00:00,SARAIVA FELIPE,MDB,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,19239208000196,JUST FLY AERONAVES LTDA,7350.00,0.00,7350.00
2014,5,2014-05-30 00:00:00+00:00,HUGO NAPOLEÃO,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,8400.00,0.00,8400.00
2014,4,2014-05-30 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,10500.00,0.00,10500.00
2014,5,2014-05-29 00:00:00+00:00,JOÃO LEÃO,PP,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02937581000118,ATIBAIA VIAGENS E TURISMO LTDA.,10000.00,0.00,10000.00
2014,5,2014-05-29 00:00:00+00:00,MÁRIO NEGROMONTE,PP,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00717513000118,AERO STAR TAXI AEREO LTDA,11000.00,0.00,11000.00
2014,4,2014-05-29 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03828035000101,HAR3 LTDA,20800.00,0.00,20800.00
2014,5,2014-05-28 00:00:00+00:00,ANTONIO BALHMANN,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,9600.00,0.00,9600.00
2014,5,2014-05-28 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3000.00,0.00,3000.00
2014,5,2014-05-28 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3570.00,0.00,3570.00
2014,5,2014-05-28 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4200.00,0.00,4200.00
2014,5,2014-05-27 00:00:00+00:00,AMIR LANDO,PMDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,9520.00,0.00,9520.00
2014,5,2014-05-27 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,10800.00,0.00,10800.00
2014,5,2014-05-27 00:00:00+00:00,ARNALDO JORDY,PPS,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11944786000111,PILAR TAXI AÉREO LTDA - EPP,3300.00,0.00,3300.00
2014,5,2014-05-27 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,24702862000124,ABELHA TÁXI AÉREO E MANUTENÇÃO,12000.00,0.00,12000.00
2014,5,2014-05-27 00:00:00+00:00,AMIR LANDO,PMDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,3740.00,0.00,3740.00
2014,4,2014-05-27 00:00:00+00:00,NEWTON CARDOSO,PMDB,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,09232417000154,Ave Eventos Comerciais,2000.00,0.00,2000.00
2014,5,2014-05-26 00:00:00+00:00,FERNANDO COELHO FILHO,DEM,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17256653000139,AERO LESTE SERVIÇOS E LOCAÇÕES LTDA-ME,8800.00,0.00,8800.00
2014,5,2014-05-26 00:00:00+00:00,JÚLIO CAMPOS,DEM,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,51099224000133,ARAÇAVÔOS TAXI AÉREO E TURISMO LTDA-ME,6600.00,0.00,6600.00
2014,4,2014-05-26 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,6840.00,0.00,6840.00
2014,4,2014-05-26 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,5400.00,0.00,5400.00
2014,4,2014-05-26 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,6300.00,0.00,6300.00
2014,5,2014-05-23 00:00:00+00:00,JOSÉ LINHARES,PP,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,3000.00,0.00,3000.00
2014,5,2014-05-23 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,3500.00,0.00,3500.00
2014,5,2014-05-23 00:00:00+00:00,SARAIVA FELIPE,MDB,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,19239208000196,JUST FLY AERONAVES LTDA,8200.00,0.00,8200.00
2014,4,2014-05-23 00:00:00+00:00,TAUMATURGO LIMA,PT,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,2500.00,0.00,2500.00
2014,5,2014-05-20 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4987.50,0.00,4987.50
2014,5,2014-05-20 00:00:00+00:00,HERMES PARCIANELLO,MDB,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,09296295001484,Azul Linhas Aereas Brasileiras S.A.,65.62,0.00,65.62
2014,5,2014-05-19 00:00:00+00:00,ROBERTO DORNER,PSD,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07460622000141,PAULO JONES DA CRUZ FLORES EIRELI,5400.00,0.00,5400.00
2014,5,2014-05-19 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,11500.00,0.00,11500.00
2014,5,2014-05-19 00:00:00+00:00,CLAUDIO CAJADO,PP,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00717513000118,AERO STAR TAXI AEREO LTDA,19900.00,0.00,19900.00
2014,5,2014-05-19 00:00:00+00:00,FRANCISCO PRACIANO,PT,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,5600.00,0.00,5600.00
2014,5,2014-05-19 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,3920.00,0.00,3920.00
2014,4,2014-05-19 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,6000.00,0.00,6000.00
2014,4,2014-05-19 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3300.00,0.00,3300.00
2014,5,2014-05-17 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06164253000187,Gol Linhas Aereas,1132.47,0.00,1132.47
2014,3,2014-05-17 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,10300.00,0.00,10300.00
2014,5,2014-05-16 00:00:00+00:00,THIAGO PEIXOTO,PSD,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3500.00,0.00,3500.00
2014,5,2014-05-15 00:00:00+00:00,BETINHO ROSADO,PP,RN,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,3900.00,0.00,3900.00
2014,5,2014-05-15 00:00:00+00:00,BETINHO ROSADO,PP,RN,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,3900.00,0.00,3900.00
2014,5,2014-05-14 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,18250.00,0.00,18250.00
2014,5,2014-05-13 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,24702862000124,ABELHA TÁXI AÉREO E MANUTENÇÃO,25000.00,0.00,25000.00
2014,4,2014-05-13 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,6300.00,0.00,6300.00
2014,5,2014-05-12 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,7000.00,0.00,7000.00
2014,5,2014-05-12 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11944786000111,PILAR TAXI AÉREO LTDA-EPP,2500.00,0.00,2500.00
2014,5,2014-05-12 00:00:00+00:00,LUIZ ALBERTO,PT,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12842351000129,SKYDIVE SALVADOR LTDA,14000.00,0.00,14000.00
2014,5,2014-05-12 00:00:00+00:00,SANDES JÚNIOR,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,5700.00,0.00,5700.00
2014,5,2014-05-12 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,3920.00,0.00,3920.00
2014,5,2014-05-10 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01341740000154,APUÍ TAXI AÉREO LTDA,14000.00,0.00,14000.00
2014,5,2014-05-09 00:00:00+00:00,GLADSON CAMELI,PP,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03786179000142,TÁXI AÉREO MAPIÁ LTDA - EPP,4000.00,0.00,4000.00
2014,4,2014-05-08 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3500.00,0.00,3500.00
2014,5,2014-05-07 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,7340.00,0.00,7340.00
2014,5,2014-05-07 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,7340.00,0.00,7340.00
2014,5,2014-05-07 00:00:00+00:00,ODAIR CUNHA,PT,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17186172000102,ALGAR AVIATION,11000.00,0.00,11000.00
2014,5,2014-05-05 00:00:00+00:00,GIOVANNI QUEIROZ,PDT,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03794180000119,TARP TAXI AEREO LTDA,8700.00,0.00,8700.00
2014,5,2014-05-05 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,6000.00,0.00,6000.00
2014,4,2014-05-05 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,4000.00,0.00,4000.00
2014,3,2014-05-05 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,12580.00,0.00,12580.00
2014,2,2014-05-05 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,8695.00,0.00,8695.00
2014,2,2014-05-05 00:00:00+00:00,MARINHA RAUPP,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04778630000142,RIMA RIO MADEIRA AEROTAXI LTDA,3700.00,0.00,3700.00
2014,5,2014-05-02 00:00:00+00:00,DUDIMAR PAXIUBA,PROS,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07836333000102,Transportes Maia,2500.00,0.00,2500.00
2014,5,2014-05-02 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4800.00,0.00,4800.00
2014,5,2014-05-02 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,7000.00,0.00,7000.00
2014,4,2014-04-30 00:00:00+00:00,HERMES PARCIANELLO,MDB,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07575651000159,GOL LINHAS AÉREAS INTELIGENTES,1488.60,0.00,1488.60
2014,4,2014-04-30 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,12000.00,0.00,12000.00
2014,4,2014-04-30 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,24702862000124,ABELHA TÁXI AÉREO E MANUTENÇÃO,8000.00,0.00,8000.00
2014,4,2014-04-30 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,2800.00,0.00,2800.00
2014,4,2014-04-28 00:00:00+00:00,PAULO ABI-ACKEL,PSDB,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05569646000108,CARLINHOS ULTRALEVES LTDA,1650.00,0.00,1650.00
2014,4,2014-04-28 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,16500.00,0.00,16500.00
2014,4,2014-04-28 00:00:00+00:00,ZEZÉU RIBEIRO,PT,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12842351000129,SKYDIVE SALVADOR LTDA,1500.00,0.00,1500.00
2014,4,2014-04-28 00:00:00+00:00,OZIEL OLIVEIRA,PDT,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,08656072000101,LIDERAR TÁXI AEREO,21000.00,0.00,21000.00
2014,3,2014-04-24 00:00:00+00:00,MARCELO CASTRO,MDB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,6900.00,0.00,6900.00
2014,3,2014-04-24 00:00:00+00:00,MARCELO CASTRO,MDB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,10800.00,0.00,10800.00
2014,4,2014-04-23 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,5950.00,0.00,5950.00
2014,4,2014-04-23 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,1450.00,0.00,1450.00
2014,4,2014-04-23 00:00:00+00:00,NEWTON CARDOSO,PMDB,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,09232417000154,Ave Eventos Comerciais,2000.00,0.00,2000.00
2014,4,2014-04-23 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,3800.00,0.00,3800.00
2014,2,2014-04-23 00:00:00+00:00,ANÍBAL GOMES,DEM,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,21600.00,0.00,21600.00
2014,4,2014-04-22 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,11620.00,0.00,11620.00
2014,4,2014-04-22 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,4000.00,0.00,4000.00
2014,3,2014-04-22 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,6000.00,0.00,6000.00
2014,3,2014-04-22 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,6900.00,0.00,6900.00
2014,4,2014-04-17 00:00:00+00:00,MAURO BENEVIDES,MDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,5000.00,0.00,5000.00
2014,4,2014-04-16 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,6500.00,0.00,6500.00
2014,4,2014-04-16 00:00:00+00:00,MAURO BENEVIDES,MDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,5000.00,0.00,5000.00
2014,3,2014-04-16 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,8000.00,0.00,8000.00
2014,3,2014-04-16 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,6000.00,0.00,6000.00
2014,3,2014-04-16 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,15300.00,0.00,15300.00
2014,3,2014-04-16 00:00:00+00:00,HUGO NAPOLEÃO,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,10600.00,0.00,10600.00
2014,4,2014-04-15 00:00:00+00:00,ANTONIO BALHMANN,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,10500.00,0.00,10500.00
2014,3,2014-04-15 00:00:00+00:00,ROBERTO DORNER,PSD,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,24702862000124,ABELHA TÁXI AÉREO E MANUTENÇÃO,22275.00,0.00,15099.20
2014,3,2014-04-15 00:00:00+00:00,ROBERTO DORNER,PSD,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,24702862000124,ABELHA TÁXI AÉREO E MANUTENÇÃO,22275.00,0.00,7175.82
2014,4,2014-04-14 00:00:00+00:00,SANDES JÚNIOR,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,10900.00,0.00,10900.00
2014,4,2014-04-14 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,14680.00,0.00,14680.00
2014,4,2014-04-11 00:00:00+00:00,CLÁUDIO PUTY,PT,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,2900.00,0.00,2900.00
2014,4,2014-04-08 00:00:00+00:00,ANTONIO IMBASSAHY,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,10500.00,0.00,10500.00
2014,3,2014-04-08 00:00:00+00:00,PERPÉTUA ALMEIDA,PCdoB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03007932000154,ZANATUR AGÊNCIA DE VIAGENS E TURISMO LDTA,7953.00,0.00,7953.00
2014,4,2014-04-07 00:00:00+00:00,OZIEL OLIVEIRA,PDT,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,08656072000101,LIDERAR TÁXI AEREO,15000.00,0.00,15000.00
2014,3,2014-04-07 00:00:00+00:00,ANGELO VANHONI,PT,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,75543611000185,HELISUL TAXI AEREO LTDA.,4666.66,0.00,4666.66
2014,3,2014-04-07 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4000.00,0.00,4000.00
2014,2,2014-04-07 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3500.00,0.00,3500.00
2014,4,2014-04-06 00:00:00+00:00,ELIENE LIMA,PSD,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,97527614000168,S. L. DE SOUZA TURISMO - ME,82000.00,0.00,82000.00
2014,4,2014-04-04 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,4600.00,0.00,4600.00
2014,3,2014-04-04 00:00:00+00:00,WANDENKOLK GONÇALVES,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07326869000170,PIQUIATUBA TÁXI AÉREO LTDA,4500.00,0.00,4500.00
2014,2,2014-04-04 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,10350.00,0.00,10350.00
2014,3,2014-04-03 00:00:00+00:00,LEANDRO VILELA,PMDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3285.71,0.00,3285.71
2014,2,2014-04-03 00:00:00+00:00,LEANDRO VILELA,PMDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4857.14,0.00,4857.14
2014,3,2014-04-02 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,24702862000124,ABELHA TÁXI AÉREO E MANUTENÇÃO,10293.00,0.00,10293.00
2014,3,2014-04-01 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,13000.00,0.00,13000.00
2014,3,2014-04-01 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,7560.00,0.00,7560.00
2014,3,2014-03-30 00:00:00+00:00,HERMES PARCIANELLO,MDB,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,09296295000160,Azul Linhas Aéreas Brasileiras.,749.85,0.00,749.85
2014,3,2014-03-29 00:00:00+00:00,JÚLIO CAMPOS,DEM,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00320967000150,WDA TÁXI AÉREO,4000.00,0.00,4000.00
2014,3,2014-03-28 00:00:00+00:00,SIBÁ MACHADO,PT,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05011693000131,ORTIZ TÁXI AÉREO LTDA,10000.00,0.00,10000.00
